"topology"	"topology_equi"	"topology_prop"	"rows"	"cols"	"nint"	"connectance"	"interaction_type"	"NODF"	"equi_null_mean"	"equi_null_sd"	"equi_z"	"prop_null_mean"	"prop_null_sd"	"prop_z"	"equi_ci_up"	"equi_ci_down"	"prop_ci_up"	"prop_ci_down"	"modularity"	"nmod"	"equi_null_mean"	"equi_null_sd"	"equi_z"	"equi_null_ci_up"	"equi_null_ci_down"	"prop_null_mean"	"prop_null_sd"	"prop_z"	"prop_null_ci_up"	"prop_null_ci_down"	"NODF_SM"	"equi_null_SM_mean"	"equi_null_SM_sd"	"equi_SM_z"	"equi_SM_ci_up"	"equi_SM_ci_down"	"prop_null_SM_mean"	"prop_null_SM_sd"	"prop_SM_z"	"prop_SM_ci_up"	"prop_SM_ci_down"	"NODF_DM"	"equi_null_DM_mean"	"equi_null_DM_sd"	"equi_DM_z"	"equi_DM_ci_up"	"equi_DM_ci_down"	"prop_null_DM_mean"	"prop_null_DM_sd"	"prop_DM_z"	"prop_DM_ci_up"	"prop_DM_ci_down"	"nodf_equi_sig"	"mod_equi_sig"	"nodf_equi_SM_sig"	"nodf_equi_DM_sig"	"nodf_prop_sig"	"mod_prop_sig"	"nodf_prop_SM_sig"	"nodf_prop_DM_sig"	"mean_equi_nullconnec"	"mean_equi_nullconnec_P"	"sd_equi_nullconnec"	"mean_prop_nullconnec"	"mean_prop_nullconnec_P"	"sd_prop_nullconnec"
"TP-081"	"compound"	"nested"	"pure modular"	36	61	178	0.0810564663023679	"pollin"	25.7421533822746	8.20197506283453	0.516373378352787	33.9680143375954	17.9394995248953	1.80245594691208	4.32890128091427	9.11517615176152	7.2884533488192	22.1562534188818	14.7892180180899	0.478569625047343	8	0.490921360338102	0.0116089935979335	-1.06397985204827	0.514209064512058	0.46983966670875	0.447476268628902	0.0121329463108436	2.56272100954175	0.468147961116022	0.425798510289106	50.5580404204693	36.1987437505659	3.00542141824157	4.77779807608637	41.7594117878748	29.5322518820771	46.9729137207899	3.19907926185479	1.12067454608822	53.0636766143407	40.7204301075269	19.9579992605901	12.0218024446811	0.481989690571113	16.4654908002397	13.071917889963	11.20649242153	16.2233334716778	1.07087340094785	3.48749514705164	18.2812689988276	14.456829302694	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.0810564663023679	1	0	0.0810564663023679	1	0
"TP-082"	"compound"	"nested"	"compound"	51	17	129	0.14878892733564	"pollin"	25.895008605852	15.1342683243058	1.03733940590399	10.3734035555785	22.1149825382639	1.69602282659395	2.22875895790822	17.1323801011965	12.9533673272157	25.2085528063558	19.2473353876614	0.461029986178716	7	0.443818337382426	0.0122071566529464	1.40996378482083	0.466486389039121	0.422462592392285	0.417524702327299	0.0125503045056468	3.46647237378523	0.444059852172346	0.391010155639686	62.1111111111111	45.7948058525836	3.23503289684518	5.04362885287479	51.3613897213897	38.6253968253968	54.0550830122259	3.59842713748516	2.23876371289134	60.6876651743318	47.5710467310467	19.0243314863888	14.2975627364329	0.582113294728108	8.12001511177254	15.3378594424126	13.2588916142879	16.2992945850691	0.893985480085153	3.04818921786086	17.9387749219115	14.7902793290652	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.14878892733564	1	0	0.14878892733564	1	0
"TP-083"	"compound"	"nested"	"pure modular"	45	21	83	0.0878306878306878	"pollin"	18.0208333333333	7.98602229780801	0.785684966482928	12.7720542757049	15.7183919748293	2.19730391155454	1.04784838655983	9.34992063492063	6.36638888888889	20.4542652717653	11.7080555555556	0.617796487153434	6	0.607671304840705	0.0172849341771621	0.585780785101647	0.653999129046306	0.582522862534476	0.569143354830683	0.0158699331742612	3.06574273429578	0.601654812019162	0.541529975322979	37.0107962213225	28.9059370036814	2.03965285316185	3.97364640020831	32.5889724310777	24.6964526701369	34.393446987432	2.67074404930242	0.980007513102656	38.5775978407557	28.6396761133603	13.0989856593214	7.7871233625993	0.589508009143009	9.01067027815993	9.06708821084477	6.75800729525808	12.4727531222809	1.08678491846112	0.57622490559333	14.052638861663	10.3476422143788	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.0878306878306878	1	0	0.0878306878306878	1	0
"TP-084"	"nested"	"nested"	"unstructured"	102	12	167	0.136437908496732	"pollin"	30.7846718109547	12.2935048261325	0.553168233476689	33.4277456039083	27.4283886856773	2.06246227413397	1.62731855383229	13.2049284167722	11.3442588271816	31.4000686185918	23.7438958642947	0.486464197353795	7	0.546002605567308	0.00710924660818824	-8.37478448770347	0.560464699343827	0.534683925562049	0.492050629280361	0.00960313969538144	-0.581729736708185	0.509620280397288	0.471347126107067	21.1457418788411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.4768594501595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.136437908496732	1	0	0.136437908496732	1	0
"TP-085"	"compound"	"nested"	"compound"	79	25	299	0.151392405063291	"pollin"	42.8419629847872	15.8149048990154	0.602942735708135	44.8252487096133	30.0727134565675	1.74642635207435	7.31164501328833	16.7388538027869	14.5496443738132	33.4561702391358	26.3548470634888	0.33328486258543	5	0.349231206000146	0.00911039104739485	-1.75034675589213	0.368378429771478	0.335083500184561	0.308836536930182	0.00616153575084304	3.96789479828986	0.319871142380958	0.297531347524077	57.510634656247	33.7451401168514	1.50002708884766	15.8433769070481	36.4354120695299	30.9283514353427	49.7001098015544	2.22196992546349	3.51513527036752	53.8604276249912	46.1191742031577	39.2099782277579	25.3221840556594	0.568568884934173	24.4258779192716	26.5278669977327	24.2109593186211	34.0073194107137	1.26839410388576	4.1017683708129	36.5051604479015	31.3577420613778	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.151392405063291	1	0	0.151392405063291	1	0
"TP-086"	"nested"	"nested"	"nested"	44	31	151	0.110703812316716	"pollin"	27.359087483113	11.3086845301587	0.694684866897922	23.1045812536936	22.445814528596	1.91747542860358	2.56236553607112	12.6476156727751	10.0371120335684	25.855764835212	19.0182226231128	0.396035261611333	10	0.451978505537561	0.0117909364253806	-4.74459719804836	0.478549186439192	0.431191614402877	0.409741009688381	0.01117433118582	-1.22653855959094	0.434094995833517	0.392833647647033	65.4243602202786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9321926315597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.110703812316716	1	0	0.110703812316716	1	0
"TP-087"	"compound"	"nested"	"compound"	44	16	278	0.394886363636364	"pollin"	63.5971859522108	40.0775470997904	1.48343762487611	15.8548215698551	53.595253630506	1.77218642261294	5.64383757491936	43.175056579337	36.95290960702	56.5784595192613	49.9449764984691	0.216797784793748	3	0.212495163170594	0.00664510813042074	0.647487074507703	0.225684488380518	0.199353035557166	0.189097355209358	0.00604003443003639	4.58613769594405	0.201286165312354	0.180368510946638	75.5325688803949	51.1258939900815	2.73085934272477	8.93736067195654	55.5830649288355	45.1465018508175	65.3219117112607	2.3081638038873	4.42371427536379	70.0298176633078	61.0333115064379	57.4855927081335	44.7197121464798	0.762453738832714	16.7431542550998	46.5614069355588	43.2410471112794	50.6564950052352	1.33801257132236	5.10391146485949	53.4633651856807	48.496284406168	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.394886363636364	1	0	0.394886363636364	1	0
"TP-088"	"nested"	"nested"	"unstructured"	39	15	92	0.157264957264957	"pollin"	30.9091804570528	15.4978021965526	1.34046998629161	11.4969961417305	24.7202124835526	2.89797464340915	2.13561840079442	17.9195936057638	13.0931367030658	30.9387511621554	19.1606695117333	0.404418714555765	8	0.469059996399316	0.0163786602264138	-3.94667701447911	0.503568052930056	0.440288279773157	0.436761859753353	0.0134447093994531	-2.40564107684644	0.465406427221172	0.415004725897921	50.8085808580858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.2114093959732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.157264957264957	1	0	0.157264957264957	1	0
"TP-089"	"nested"	"nested"	"unstructured"	38	11	106	0.253588516746411	"pollin"	35.9711751895129	25.4498175492333	1.7784883095011	5.91589924098578	33.0806048745063	2.51274251726307	1.15036470913663	28.8592072688379	22.3904680045841	39.1449797637133	29.0719169426293	0.3562655749377	6	0.364831578768923	0.0134717697259318	-0.635848444969634	0.38624065503738	0.34439302242791	0.347266439505671	0.0115426641733533	0.779641103377552	0.37249911000356	0.329102883588466	64.9969987995198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.5657401197307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.253588516746411	1	0	0.253588516746411	1	0
"TP-090"	"nested"	"nested"	"unstructured"	35	14	86	0.175510204081633	"pollin"	32.5801907033685	17.5059570136621	1.54279205078713	9.77074887183632	28.2518098773826	3.26024699273161	1.32762359282462	20.2925979915776	14.6054421768707	35.3948701929751	22.2666250173539	0.436046511627907	5	0.450238224007829	0.0156953227209436	-0.904200100389452	0.486154678204435	0.42520281233099	0.413412655489454	0.0141838762495134	1.59574546057039	0.445024337479719	0.390129799891834	52.010989010989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.0370184371983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.175510204081633	1	0	0.175510204081633	1	0
"TP-091"	"nested"	"nested"	"nested"	26	17	62	0.14027149321267	"pollin"	30.1349722824777	13.2892656701148	1.85956411518593	9.05895444786997	23.454989678572	2.79340198543126	2.39134311450504	17.3593637020969	10.2595806218366	28.8939159177771	18.1095961161037	0.473204994797086	6	0.521225410039146	0.0184204839604566	-2.60690301867991	0.559417273673257	0.487096774193548	0.481762548932164	0.0171899523583647	-0.497823028050067	0.515920915712799	0.449323621227888	60.0609756097561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6602169451774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.14027149321267	1	0	0.14027149321267	1	0
"TP-093"	"nested"	"nested"	"unstructured"	12	4	31	0.645833333333333	"disp"	73.6111111111111	57.5578336272781	8.02526913363449	2.00034132395044	63.2847957084068	7.08818014765475	1.45683591381646	70.2000661375661	39.281746031746	74.6921296296296	45.5026455026455	0.174817898022893	4	0.195302512264011	0.0159624758088274	-1.28329806017872	0.23309053069719	0.169406867845994	0.191596055695952	0.0155141986152556	-1.08147111488958	0.222060353798127	0.157127991675338	66.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.4385964912281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.645833333333333	1	0	0.645833333333333	1	0
"TP-094"	"nested"	"nested"	"nested"	21	6	58	0.46031746031746	"disp"	69.7369889369889	44.2856131170417	4.38079863840118	5.80975706046968	56.8651211809942	4.81492132723834	2.67332877967865	52.0702356902357	36.661164021164	67.1343195076528	49.0567676767677	0.246135552913199	4	0.272071230394655	0.012661433182057	-2.04839982240011	0.301486325802616	0.253686087990488	0.254410848762811	0.0113380547863938	-0.729869100609998	0.280737217598097	0.233828775267539	37.2916666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.5357204001272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.46031746031746	1	0	0.46031746031746	1	0
"TP-095"	"nested"	"nested"	"nested"	105	39	382	0.0932844932844933	"pollin"	19.6553494278956	9.83981567417859	0.40406739242119	24.2918234379218	16.8932491212629	0.895501755132607	3.0844164076749	10.6179849259476	9.00815149121874	18.7714322446695	15.3451472636695	0.361277103149585	7	0.387269367877081	0.00713609658107988	-3.6423644820629	0.404706559578959	0.374349661467613	0.356371222593365	0.00691842360664854	0.709103812536972	0.369882952769935	0.343005948301856	40.9493595190089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.9409965313207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.0932844932844933	1	0	0.0932844932844933	1	0
"TP-096"	"nested"	"nested"	"nested"	20	15	74	0.246666666666667	"paras"	52.2290825934894	25.051031938199	2.47510579372497	10.980561204371	39.960914692876	4.42563293328552	2.77207081688669	30.1668280871671	21.0824858757062	48.6243989532125	31.8576271186441	0.325785244704164	6	0.374569550245226	0.0174496708130182	-2.79571494865489	0.410737764791819	0.346238130021914	0.336156040210094	0.0155962168698506	-0.664955841052608	0.360774287801315	0.306537618699781	77.7150537634409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.447407861571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.246666666666667	1	0	0.246666666666667	1	0
"TP-097"	"nested"	"nested"	"unstructured"	29	7	78	0.38423645320197	"paras"	44.4721385822088	37.8644852601025	3.0973030036229	2.13335708982214	46.4023443588761	3.43460391161745	-0.56198788167056	43.5963544652069	32.4432211036427	53.0727695870277	38.6816324450985	0.281393819855358	4	0.303794496102188	0.0103349087299476	-2.16747693009802	0.323997370151216	0.287146614069691	0.291354372123603	0.0117872429833455	-0.845028161574177	0.312491781722551	0.263313609467456	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.818937459316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.38423645320197	1	0	0.38423645320197	1	0
"TP-098"	"nested"	"nested"	"unstructured"	26	19	107	0.216599190283401	"paras"	40.3684526718801	22.0549178004535	1.92139428646018	9.53137781270599	34.787114836222	2.90711436588388	1.919889324327	25.4112743215566	18.5701804915515	40.4690642019271	29.3387096774194	0.307101056860861	5	0.366365954190218	0.0126838920216326	-4.67245363081615	0.392139051445541	0.346807581448161	0.331451696758711	0.0116771522342945	-2.08532349405655	0.358616473054415	0.309424403878068	61.4384920634921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.7784422210443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.216599190283401	1	0	0.216599190283401	1	0
"TP-099"	"nested"	"nested"	"unstructured"	17	28	94	0.197478991596639	"paras"	32.1112037551726	19.8978738923152	1.81837021319449	6.71663546522859	29.2927554452012	2.85668732662356	0.98661420999918	23.4647026125625	16.6612933110988	35.4475171391514	24.1697786649149	0.365550022634676	6	0.403576278859212	0.0156508456749201	-2.42966143902829	0.430828429153463	0.375124490719783	0.37236090452478	0.0143827139158044	-0.473546364752428	0.401742870076958	0.346152105024898	62.9028379028379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.7657295850067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.197478991596639	1	0	0.197478991596639	1	0
"TP-100"	"nested"	"nested"	"unstructured"	10	16	38	0.2375	"paras"	31.6464646464646	22.7283446712018	3.50669286723809	2.5431711053403	29.5995602281317	4.32774031164916	0.472973023086263	29.5111111111111	16.1151515151515	37.6308802308802	21.3636363636364	0.421745152354571	5	0.446445060018467	0.0204003744199012	-1.21075756530238	0.486426592797784	0.406925207756233	0.42605856747131	0.0187633657329022	-0.22988493525847	0.465650969529086	0.394736842105263	71.4814814814815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8526570048309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.2375	1	0	0.2375	1	0
"TP-101"	"nested"	"nested"	"unstructured"	22	19	96	0.229665071770335	"paras"	28.923142225381	23.3542736055174	1.96760061934435	2.83028403483594	35.0072271433323	2.93898153024814	-2.07013377094534	27.0161099265577	19.379767827529	41.1825001974256	30.3216457395562	0.3349609375	8	0.364442791005291	0.0121559532386723	-2.42530165478913	0.388368055555555	0.338454861111111	0.332014715608466	0.0123412113375944	0.238730365353959	0.3552734375	0.310677083333333	75.4911527452511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5927943024717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.229665071770335	1	0	0.229665071770335	1	0
"TP-102"	"nested"	"nested"	"unstructured"	17	9	41	0.26797385620915	"paras"	47.2383720930233	25.4104440225703	3.0753683114719	7.09766306332459	44.1972589364616	6.40741126276867	0.474624311105572	31.6143410852713	19.3914728682171	55.5610465116279	33.2441860465116	0.343842950624628	5	0.41295147446248	0.0185177205560633	-3.73202109993086	0.451635930993456	0.384176085663296	0.363134188833178	0.0195681254983164	-0.985850086162265	0.408804283164783	0.329089827483641	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.5328467153285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.26797385620915	1	0	0.26797385620915	1	0
"TP-103"	"nested"	"nested"	"unstructured"	18	8	43	0.298611111111111	"paras"	44.7053406998158	29.6835690691255	3.97315694932748	3.7808150602339	39.7431085386887	5.24115362546572	0.94678242916153	36.5930018416206	21.6890292028414	48.8638516179953	29.5714285714286	0.392644672796106	4	0.387715367380051	0.017063011130606	0.288888366673647	0.42823147647377	0.357490535424554	0.36510855288573	0.0182149904637815	1.51172848347787	0.401189832341806	0.32493239588967	60.1449275362319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.4444444444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.298611111111111	1	0	0.298611111111111	1	0
"TP-104"	"compound"	"compound"	"pure modular"	40	10	91	0.2275	"paras"	27.4675324675325	22.4963695723869	1.74621431331179	2.84682289982924	28.7581513558544	2.43365318362728	-0.530321615670129	25.349806960716	18.9379859198041	33.1750390686754	23.9745591109227	0.441251056635672	5	0.414435799679128	0.0104741224503722	2.56014354267849	0.437821519140201	0.398043714527231	0.39592641790444	0.0125172080371602	3.62098629316343	0.421978021978022	0.374133558748943	64.9688852813853	52.8326841473327	4.72276646058733	2.5697229018907	61.8334512709513	44.5170454545455	59.0300744229316	4.54233077931149	1.30743689682456	67.8857190789009	49.073051948052	17.2976740773351	13.9893840313167	0.953434411501261	3.46986641777408	15.9881513795227	12.5058731715126	15.4970254999971	1.02417123259327	1.75815187932844	17.4049302862862	13.2534471178539	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.2275	1	0	0.2275	1	0
"TP-105"	"nested"	"nested"	"unstructured"	22	15	100	0.303030303030303	"paras"	52.5373204837491	30.6709099825596	2.29350796615572	9.53404602201621	47.3476860834429	3.62355870208347	1.43219272184613	35.4283352229781	26.8611111111111	54.8427429052429	39.8500695732839	0.2535	7	0.310880952380952	0.0112015975443589	-5.12256864734882	0.33244	0.2928	0.275202857142857	0.0118201381055876	-1.83609167244821	0.29834	0.25616	80.7790735341756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.7155577678226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.303030303030303	1	0	0.303030303030303	1	0
"TP-106"	"compound"	"compound"	"compound"	37	22	106	0.13022113022113	"paras"	23.4176974394366	13.0602533345805	0.925506210648697	11.1911124805921	20.778954103767	1.90628563335712	1.38423292370019	14.7957742740351	11.298242819982	24.1866104909583	17.3818460122808	0.516375934496262	6	0.469693502178372	0.0144730818316187	3.22546592778222	0.498825204699181	0.449038803844785	0.437646001796945	0.0139981337639058	5.62431635725058	0.460804556781773	0.410181559273763	55.3880643166357	37.9970256500869	2.84780104727261	6.10683063102479	43.4588744588744	32.1038961038961	47.5195320552463	3.17141547834771	2.48107897407654	53.3082869511441	40.9777365491651	16.7912687730992	13.2894625473937	0.566439689580475	6.18213428564483	14.6004614497212	12.3382682817407	15.2056658545795	0.808623172912292	1.96086752350794	16.7583749434355	13.6089213612767	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	0.13022113022113	1	0	0.13022113022113	1	0
"TP-107"	"unstructured"	"unstructured"	"unstructured"	25	8	68	0.34	"paras"	36.6977978830113	34.3014293423701	2.72869884788391	0.878209239725946	45.1136495618203	4.80433527251932	-1.75172031122546	39.5248587794319	29.3217673248161	54.2441780780195	38.2543320500638	0.291955017301038	4	0.330746416213544	0.0150130106559871	-2.58385208679222	0.360596885813149	0.304844290657439	0.305313890261987	0.0149014345998635	-0.89648234010109	0.329628027681661	0.279411764705882	65.6746031746032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.7073956933871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.34	1	0	0.34	1	0
"TP-108"	"nested"	"nested"	"nested"	29	14	63	0.155172413793103	"paras"	39.2301427613299	14.7109353019097	1.80264033908053	13.6018300089338	27.4565897411543	3.89471162456964	3.0229588619354	18.4040752451215	11.0167672702884	34.3986777809715	20.8136437673661	0.44620811287478	8	0.507694153499142	0.0181174900995821	-3.39373943556239	0.542655580750819	0.477299067775259	0.468910244873964	0.017368957243939	-1.30705209762125	0.504308390022676	0.436785084404132	33.4842387659289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.18779342723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.155172413793103	1	0	0.155172413793103	1	0
"TP-109"	"nested"	"nested"	"nested"	21	13	80	0.293040293040293	"paras"	57.5634319384319	29.5858410493827	2.59866771793455	10.7661286188933	44.2189634292809	3.91398459258821	3.40943307094797	34.552414021164	24.6647652116402	52.1069399350649	37.7753802910053	0.28171875	5	0.332522321428571	0.0137594453151086	-3.69226885714546	0.3593125	0.3085625	0.303549107142857	0.0136979784166041	-1.59369189225729	0.32859375	0.28165625	83.6820192557898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.5447807209922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.293040293040293	1	0	0.293040293040293	1	0
"TP-110"	"nested"	"nested"	"unstructured"	22	9	60	0.303030303030303	"paras"	41.6238630283574	30.5717195136671	3.01711990628432	3.6631436131093	46.6010098683988	4.95303621404335	-1.00486784771121	37.1978182034362	25.7478152309613	54.3316984721479	38.0682750458031	0.342777777777778	5	0.359208994708995	0.014603454828008	-1.12515956838538	0.385055555555555	0.328222222222222	0.32415873015873	0.0145108320474768	1.2831137151977	0.349722222222222	0.297722222222222	44.5070422535211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.5794460641399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.303030303030303	1	0	0.303030303030303	1	0
"TP-111"	"nested"	"nested"	"nested"	12	8	39	0.40625	"paras"	74.2848699763593	40.2010903652241	5.08080554576978	6.70834168009303	54.1617777134494	5.41797990777586	3.71413194685889	50.5840932117528	31.6099290780142	65.0131712259372	44.7436676798379	0.251150558842867	5	0.299965561504023	0.0170440462118198	-2.86405012369094	0.335568704799474	0.271663379355687	0.278569863185248	0.0168310825449958	-1.62908739049191	0.314924391847469	0.250887573964497	84.6153846153846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.6268861454047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.40625	1	0	0.40625	1	0
"TP-112"	"nested"	"nested"	"unstructured"	19	17	73	0.226006191950464	"paras"	31.5436120159247	22.4547260815292	2.24557090806755	4.04747224936976	33.3309705219896	3.24734069590943	-0.550406832370979	26.4634713820382	18.3637350705755	39.8327128897161	27.9167829998449	0.340401576280728	4	0.394718923410986	0.0140697009131661	-3.86059003425075	0.422968662037906	0.370763745543254	0.360623363625803	0.017361608314043	-1.16474159417124	0.394820791893413	0.33364608744605	49.0222222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.8931992337165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.226006191950464	1	0	0.226006191950464	1	0
"TP-113"	"nested"	"nested"	"unstructured"	51	14	114	0.159663865546218	"paras"	24.9898273120864	15.8706992883943	1.16263608220815	7.84349304416255	23.0888937113763	2.20668673996699	0.861442435974616	18.2705294949072	14.0705950954853	27.2604783982895	19.8303488442581	0.440212373037858	7	0.459062129006727	0.0129863525178297	-1.45150502752712	0.487657740843336	0.437165281625116	0.434761611631418	0.0129531180667802	0.420806895941101	0.461003385657125	0.416081871345029	59.7379692617788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.4100492080151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.159663865546218	1	0	0.159663865546218	1	0
"TP-114"	"nested"	"nested"	"unstructured"	21	9	44	0.232804232804233	"paras"	48.2181571815718	22.255582901634	2.85411562768605	9.09653905682396	38.1329196677629	5.44469794085122	1.85230431942607	27.5309717382888	16.9105691056911	49.4171357098186	28.220189701897	0.364152892561983	6	0.452966351829988	0.0176602854100277	-5.0289934282475	0.485123966942149	0.422314049586777	0.408584218811491	0.0194903778494668	-2.27965443218555	0.445661157024793	0.376859504132231	67.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.2483660130719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.232804232804233	1	0	0.232804232804233	1	0
"TP-115"	"nested"	"nested"	"unstructured"	44	21	139	0.1504329004329	"paras"	25.4615045661758	15.4060131479805	0.965745751568832	10.4121518545232	25.6825658741113	2.49173408637542	-0.0887178568307755	17.1952782895689	13.8015735706047	31.0070302941512	21.308709312602	0.387712851301692	9	0.416184708964586	0.0131826827837766	-2.15979236775177	0.441312561461622	0.391346203612649	0.381455657673245	0.0118989427655789	0.525861309842451	0.40969929092697	0.362227627969567	60.4992737835875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1167601092825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.1504329004329	1	0	0.1504329004329	1	0
"TP-116"	"nested"	"nested"	"unstructured"	31	18	112	0.200716845878136	"paras"	35.4846430089149	20.3927462881462	1.32253993970726	11.4112975099332	35.7794951050982	3.90899040958114	-0.0754292196421376	22.9420277672705	18.1645348538552	44.870197261545	29.5780341557041	0.326690051020408	7	0.383473032069971	0.0134362770533406	-4.22609483446495	0.408386479591837	0.35983737244898	0.337590348639456	0.0133477623400283	-0.816638575168423	0.366517857142857	0.315848214285714	52.5898520084567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.7195152383122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.200716845878136	1	0	0.200716845878136	1	0
